load_mode,years,target_domain,contrast,bootstrap_unit,bootstrap_repetitions,energy_saving_pct_bootstrap_mean,energy_saving_pct_ci95_low,energy_saving_pct_ci95_high,unmet_delta_kwh_equiv_bootstrap_mean,unmet_delta_kwh_equiv_ci95_low,unmet_delta_kwh_equiv_ci95_high,reward_delta_bootstrap_mean,reward_delta_ci95_low,reward_delta_ci95_high
scaled,2019+2022,T1,deterministic_vs_rule,day stratified within weather year,5000,1.8049163036453104,1.7646764054507356,1.8427836877726769,-4545.62198108121,-5028.4118378278035,-4082.664205193656,174740.79390396018,164727.79776672134,184582.8390335404
scaled,2019+2022,T1,llm_vs_rule,day stratified within weather year,5000,1.8145507691051723,1.777089579878472,1.8502224763637494,-4953.797418743981,-5417.86046303932,-4488.602752514403,179491.63423524614,169633.24901044366,189747.88056930067
scaled,2019+2022,T1,llm_vs_deterministic,day stratified within weather year,5000,0.009966605382382619,-0.0010671368449598076,0.025727677418565277,-403.6283916966982,-492.07423708111776,-320.06371594143496,4738.831722334406,3477.741545070307,6115.431579936389
scaled,2019+2022,T2,deterministic_vs_rule,day stratified within weather year,5000,1.7374602778986605,1.7021225338806276,1.7715602769625096,-4499.971702860754,-5086.069299606398,-3930.5042567748346,197808.56492720242,186541.22120697994,209066.4640901877
scaled,2019+2022,T2,llm_vs_rule,day stratified within weather year,5000,1.7710470702435777,1.733861536514982,1.8063458941162074,-5378.5964960485335,-5934.162110391522,-4825.8678481351935,209564.2723639499,198033.97806764257,220857.04728947612
scaled,2019+2022,T2,llm_vs_deterministic,day stratified within weather year,5000,0.03405537224019298,0.023063827874863108,0.04423234103156585,-883.0249789014371,-1002.0607470735712,-762.9119469203914,11758.20900046584,10176.862248473977,13377.092416823712
scaled,2019+2022,T3,deterministic_vs_rule,day stratified within weather year,5000,1.3979018708752722,1.376136440682111,1.4201256955962045,-9481.986114797768,-10110.627882990904,-8886.414678486548,209399.9547342296,199503.7121108348,219677.9956743428
scaled,2019+2022,T3,llm_vs_rule,day stratified within weather year,5000,1.5023235762925917,1.4813391309948833,1.5216109255737238,-9381.171960681595,-9995.356609329758,-8812.776977792018,216970.1917944493,207133.3664624979,227142.73599884482
scaled,2019+2022,T3,llm_vs_deterministic,day stratified within weather year,5000,0.10582009006021136,0.09654492634066647,0.11545813304260112,105.20133252545315,-25.032778083694172,238.22391200675315,7493.306499567203,5997.413532844703,9032.929339999706
