Hour,CoolingLoad_W
3607,-2139736.486
3608,-1445121.203
3609,-3654557.771
3610,-3792953.849
3611,-3845021.105
3612,-3718728.317
3613,-3255530.115
3614,-3830086.396
3615,-4075846.203
3616,-3817457.154
3617,-3572520.325
3618,-3591151.585
3619,-1993625.353
3620,-1388596.818
3621,-0.000
3622,-147099.952
3623,-337526.017
3624,-366774.030
3625,-314371.334
3626,-292120.529
3627,-281040.219
3628,-285961.440
3629,-279279.126
3630,-268489.440
3631,-2179001.628
3632,-1437956.772
3633,-3639440.153
3634,-3911320.859
3635,-4099076.594
3636,-4016782.715
3637,-3507083.751
3638,-4129535.258
3639,-4317705.478
3640,-4179665.119
3641,-3904190.343
3642,-3829699.538
3643,-1831699.784
3644,-1386782.881
3645,-0.000
3646,-190657.344
3647,-348922.244
3648,-368416.451
3649,-308424.049
3650,-286879.016
3651,-268070.999
3652,-258900.530
3653,-249240.826
3654,-243266.967
3655,-306840.065
3656,-526816.747
3657,-2709820.054
3658,-2354496.316
3659,-2472047.544
3660,-2430147.251
3661,-2199637.252
3662,-2433427.470
3663,-2395193.715
3664,-2478204.549
3665,-2313029.080
3666,-2416613.774
3667,-426566.047
3668,-377460.897
3669,-382035.057
3670,-393966.784
3671,-407621.458
3672,-391051.796
3673,-311883.795
3674,-336429.724
3675,-332241.820
3676,-329059.195
3677,-328202.822
3678,-326404.843
3679,-366163.937
3680,-555770.266
3681,-903710.960
3682,-1116250.508
3683,-1201819.353
3684,-1252703.066
3685,-994981.896
3686,-1130311.270
3687,-904785.991
3688,-914222.398
3689,-987319.529
3690,-953770.276
3691,-690108.254
3692,-378631.515
3693,-351601.478
3694,-346533.495
3695,-357032.546
3696,-370389.085
3697,-378681.130
3698,-378412.875
3699,-370929.301
3700,-375609.611
3701,-375144.909
3702,-366201.851
3703,-1825097.223
3704,-1398681.329
3705,-3614036.639
3706,-3849104.701
3707,-4038177.767
3708,-3965028.889
3709,-3426634.827
3710,-4341141.698
3711,-4181131.171
3712,-4239994.508
3713,-4170286.241
3714,-4182342.687
3715,-2074294.332
3716,-1555692.334
3717,-0.000
3718,-407234.598
3719,-479932.241
3720,-487565.642
3721,-417203.130
3722,-399926.016
3723,-354499.290
3724,-338024.273
3725,-367536.893
3726,-356637.115
3727,-1789219.877
3728,-1408523.972
3729,-3506851.979
3730,-3716836.883
3731,-4141097.662
3732,-4247001.529
3733,-3752497.492
3734,-4438035.117
3735,-4542822.240
3736,-4486471.929
3737,-4430219.852
3738,-4182630.957
3739,-1893231.481
3740,-1560972.775
3741,-0.000
3742,-396742.006
3743,-496533.019
3744,-446531.310
3745,-383145.407
3746,-377475.826
3747,-346624.906
3748,-298492.023
3749,-305399.192
3750,-337295.461
3751,-1735115.521
3752,-1369189.330
3753,-3546732.382
3754,-3751184.417
3755,-3926389.971
3756,-4028390.469
3757,-3484719.365
3758,-3962708.875
3759,-3889139.707
3760,-3641109.344
3761,-3349299.138
3762,-3219142.712
3763,-1448427.710
3764,-1253302.537
3765,-0.000
3766,-0.000
3767,-181901.151
3768,-251074.261
3769,-187628.773
3770,-161871.070
3771,-118967.954
3772,-116024.657
3773,-118006.914
3774,-57909.604
3775,-1945769.816
3776,-1108470.573
3777,-2985660.899
3778,-3229929.780
3779,-3498850.231
3780,-3521520.410
3781,-2987339.924
3782,-3414355.907
3783,-3244998.107
3784,-3245011.951
3785,-3015254.352
3786,-2916950.481
3787,-1288472.877
3788,-1122993.776
3789,-0.000
3790,-0.000
3791,-84911.004
3792,-203008.641
3793,-110332.380
3794,-57411.191
3795,-49610.876
3796,-47903.292
3797,-78493.434
3798,-60823.988
3799,-1806884.349
3800,-984485.869
3801,-2582766.554
3802,-2597476.759
3803,-2659681.309
3804,-2709261.463
3805,-2334451.391
3806,-2901828.312
3807,-3162046.168
3808,-3115121.114
3809,-3148424.749
3810,-3055885.805
3811,-1335393.202
3812,-1167614.438
3813,-0.000
3814,-0.000
3815,-155143.551
3816,-222197.314
3817,-174798.852
3818,-105344.479
3819,-107604.005
3820,-156399.683
3821,-157753.116
3822,-139725.083
3823,-137782.296
3824,-186943.460
3825,-2074794.965
3826,-1749210.727
3827,-1803023.415
3828,-1867062.850
3829,-1848598.013
3830,-1896417.908
3831,-1987694.200
3832,-2011666.160
3833,-1903468.360
3834,-2043850.802
3835,-37514.098
3836,-271637.360
3837,-298484.780
3838,-297073.962
3839,-241816.327
3840,-229821.137
3841,-162750.275
3842,-167158.314
3843,-169282.907
3844,-166942.963
3845,-157476.564
3846,-152173.403
3847,-216071.484
3848,-559548.084
3849,-975451.676
3850,-1079015.630
3851,-1138902.673
3852,-963638.168
3853,-967227.980
3854,-1217026.589
3855,-1367448.323
3856,-956370.960
3857,-788327.251
3858,-569556.727
3859,-471627.397
3860,-293484.928
3861,-258732.616
3862,-260648.098
3863,-248783.839
3864,-230081.252
3865,-228154.214
3866,-224908.397
3867,-223722.141
3868,-215181.389
3869,-202745.132
3870,-196791.048
3871,-2126641.965
3872,-1251395.542
3873,-3086008.628
3874,-3064420.872
3875,-3313140.397
3876,-3506179.784
3877,-3251473.650
3878,-3751451.553
3879,-3512081.481
3880,-3089675.374
3881,-3106468.015
3882,-3157790.149
3883,-1547840.959
3884,-1278198.246
3885,-0.000
3886,-31703.942
3887,-240848.431
3888,-251355.680
3889,-159823.481
3890,-130961.408
3891,-120646.284
3892,-120891.327
3893,-146894.681
3894,-166042.767
3895,-2128676.320
3896,-1223374.082
3897,-3152079.453
3898,-3272417.705
3899,-3748264.812
3900,-4090795.812
3901,-3441139.932
3902,-3962776.901
3903,-3821459.900
3904,-3415752.928
3905,-3346597.241
3906,-3412534.212
3907,-1610768.141
3908,-1388536.377
3909,-0.000
3910,-65759.885
3911,-297150.897
3912,-341419.893
3913,-292713.141
3914,-289011.707
3915,-288676.899
3916,-288590.215
3917,-279455.824
3918,-263697.057
3919,-2219493.601
3920,-1276889.860
3921,-3209573.081
3922,-3307457.156
3923,-3442709.257
3924,-3609343.739
3925,-3203903.607
3926,-3940532.438
3927,-4045787.913
3928,-4133200.550
3929,-3548080.589
3930,-3224133.744
3931,-1545660.416
3932,-1337688.120
3933,-0.000
