Hour,CoolingLoad_W
1723,-1097326.270
1724,-647894.230
1725,-0.000
1726,-0.000
1727,-0.000
1728,-0.000
1729,-0.000
1730,-0.000
1731,-0.000
1732,-0.000
1733,-0.000
1734,-0.000
1735,-167180.228
1736,-476286.641
1737,-2110276.897
1738,-2595808.659
1739,-2952548.747
1740,-3186659.834
1741,-3251092.558
1742,-3641647.545
1743,-3934067.970
1744,-3973173.638
1745,-3901400.426
1746,-3440044.161
1747,-1214233.748
1748,-743971.773
1749,-0.000
1750,-0.000
1751,-0.000
1752,-0.000
1753,-0.000
1754,-0.000
1755,-0.000
1756,-0.000
1757,-0.000
1758,-0.000
1759,-366115.262
1760,-485184.387
1761,-1865250.624
1762,-2295309.497
1763,-2736088.690
1764,-3046673.864
1765,-3175290.207
1766,-3654556.356
1767,-3955709.693
1768,-4006301.663
1769,-3829257.583
1770,-3306012.561
1771,-1178492.228
1772,-766104.841
1773,-0.000
1774,-0.000
1775,-0.000
1776,-0.000
1777,-0.000
1778,-0.000
1779,-0.000
1780,-0.000
1781,-0.000
1782,-0.000
1783,-438704.574
1784,-492975.557
1785,-1758085.427
1786,-2238187.455
1787,-2691735.130
1788,-2943016.804
1789,-2965166.595
1790,-3343904.901
1791,-3549676.829
1792,-3192196.896
1793,-2908843.936
1794,-2755652.643
1795,-1149505.049
1796,-711083.797
1797,-0.000
1798,-0.000
1799,-0.000
1800,-0.000
1801,-0.000
1802,-0.000
1803,-0.000
1804,-0.000
1805,-0.000
1806,-0.000
1807,-0.000
1808,-0.000
1809,-1337109.196
1810,-1796962.863
1811,-2057470.038
1812,-2213029.285
1813,-2417387.752
1814,-2708263.040
1815,-2920761.105
1816,-2909633.477
1817,-2740532.063
1818,-2286022.918
1819,-62833.370
1820,-115634.249
1821,-101374.563
1822,-73887.344
1823,-42761.817
1824,-21532.934
1825,-0.000
1826,-0.000
1827,-0.000
1828,-0.000
1829,-0.000
1830,-0.000
1831,-0.000
1832,-0.000
1833,-0.000
1834,-736324.628
1835,-1233775.577
1836,-1315388.677
1837,-1584343.132
1838,-1769892.839
1839,-1779379.966
1840,-1662214.368
1841,-1657296.801
1842,-1433995.396
1843,-465961.322
1844,-114775.977
1845,-33852.890
1846,-0.000
1847,-0.000
1848,-0.000
1849,-0.000
1850,-0.000
1851,-0.000
1852,-0.000
1853,-0.000
1854,-0.000
1855,-790322.872
1856,-721051.114
1857,-2232520.573
1858,-2534962.231
1859,-2919586.208
1860,-3076447.302
1861,-2978390.733
1862,-3448034.908
1863,-3734198.806
1864,-3891248.532
1865,-3833071.736
1866,-3425666.717
1867,-1242535.470
1868,-855625.562
1869,-0.000
1870,-0.000
1871,-0.000
1872,-0.000
1873,-0.000
1874,-0.000
1875,-0.000
1876,-0.000
1877,-0.000
1878,-0.000
1879,-733046.030
1880,-707922.630
1881,-2207539.033
1882,-2381592.323
1883,-2550533.836
1884,-2483332.353
1885,-2427539.607
1886,-2764552.564
1887,-2868384.199
1888,-2685883.387
1889,-2584088.919
1890,-2478883.773
1891,-1017667.675
1892,-801349.555
1893,-0.000
1894,-0.000
1895,-0.000
1896,-0.000
1897,-0.000
1898,-0.000
1899,-0.000
1900,-0.000
1901,-0.000
1902,-0.000
1903,-774716.541
1904,-734428.386
1905,-2303765.749
1906,-2683521.801
1907,-3181031.168
1908,-3468713.600
1909,-3261680.585
1910,-3805251.465
1911,-3842744.907
1912,-3647917.419
1913,-3442371.984
1914,-3197017.622
1915,-1222064.161
1916,-967133.934
1917,-0.000
1918,-0.000
1919,-0.000
1920,-0.000
1921,-0.000
1922,-0.000
1923,-0.000
1924,-0.000
1925,-0.000
1926,-0.000
1927,-940399.120
1928,-849439.497
1929,-2591753.492
1930,-2988865.294
1931,-3148942.100
1932,-3432382.213
1933,-3282203.282
1934,-3758707.681
1935,-3894616.662
1936,-3931236.870
1937,-3709171.949
1938,-3356745.583
1939,-1485301.771
1940,-1132097.437
1941,-0.000
1942,-0.000
1943,-0.000
1944,-0.000
1945,-0.000
1946,-0.000
1947,-0.000
1948,-0.000
1949,-0.000
1950,-0.000
1951,-0.000
1952,-0.000
1953,-146986.623
1954,-357205.183
1955,-417325.360
1956,-534207.354
1957,-741311.719
1958,-616558.969
1959,-634888.567
1960,-620166.673
1961,-484924.438
1962,-409856.222
1963,-42528.977
1964,-0.000
1965,-0.000
1966,-0.000
1967,-0.000
1968,-0.000
1969,-0.000
1970,-0.000
1971,-0.000
1972,-0.000
1973,-0.000
1974,-0.000
1975,-0.000
1976,-0.000
1977,-0.000
1978,-176300.506
1979,-789565.792
1980,-1244941.262
1981,-1343007.385
1982,-1308207.128
1983,-1132243.550
1984,-764632.654
1985,-696879.989
1986,-626887.948
1987,-0.000
1988,-0.000
1989,-0.000
1990,-0.000
1991,-0.000
1992,-0.000
1993,-0.000
1994,-0.000
1995,-0.000
1996,-0.000
1997,-0.000
1998,-0.000
1999,-0.000
2000,-0.000
2001,-0.000
2002,-640941.089
2003,-1046335.697
2004,-1121313.395
2005,-1148642.403
2006,-1372694.098
2007,-1433324.207
2008,-845744.369
2009,-869917.212
2010,-755771.875
2011,-438093.930
2012,-135562.947
2013,-99785.782
2014,-72755.228
2015,-61821.588
2016,-64973.866
2017,-65759.923
2018,-57175.895
2019,-49525.060
2020,-36918.549
2021,-7532.202
2022,-0.000
2023,-1741361.622
2024,-1046077.578
2025,-3094370.191
2026,-3400320.245
2027,-3694951.624
2028,-3746171.249
2029,-3231430.760
2030,-3816358.852
2031,-4115194.122
2032,-4322455.120
2033,-4134304.382
2034,-3935979.361
2035,-1604019.257
2036,-1244125.465
2037,-0.000
2038,-0.000
2039,-179785.135
2040,-168845.866
2041,-48483.760
2042,-0.000
2043,-0.000
2044,-0.000
2045,-0.000
2046,-0.000
2047,-361667.913
2048,-438287.551
2049,-1480009.906
2050,-1887456.097
2051,-2405470.530
2052,-2627158.219
2053,-2543796.044
2054,-2579809.028
2055,-2597110.602
2056,-2367437.320
2057,-2012744.831
2058,-1894499.797
2059,-833238.292
2060,-657735.277
2061,-0.000
2062,-0.000
2063,-0.000
2064,-0.000
2065,-0.000
2066,-0.000
2067,-0.000
2068,-0.000
2069,-0.000
2070,-0.000
2071,-0.000
2072,-0.000
2073,-136098.088
2074,-658146.531
2075,-796797.481
2076,-910372.258
2077,-990175.964
2078,-1097605.266
2079,-1094237.679
2080,-854674.213
2081,-924650.515
2082,-939972.209
2083,-365983.333
2084,-268608.843
2085,-0.000
2086,-0.000
2087,-0.000
2088,-0.000
2089,-0.000
2090,-0.000
2091,-0.000
2092,-0.000
2093,-0.000
2094,-0.000
2095,-0.000
2096,-0.000
2097,-666971.954
2098,-1205152.231
2099,-1447288.086
2100,-1542836.608
2101,-1719653.411
2102,-1803563.743
2103,-1821202.477
2104,-1844522.195
2105,-1881237.778
2106,-1866147.154
2107,-834185.904
2108,-540299.786
2109,-0.000
2110,-0.000
2111,-0.000
2112,-0.000
2113,-0.000
2114,-0.000
2115,-0.000
2116,-0.000
2117,-0.000
2118,-0.000
2119,-141442.998
2120,-444576.810
2121,-1763037.609
2122,-2086298.717
2123,-2378973.003
2124,-2639355.920
2125,-2638040.375
2126,-2934674.477
2127,-3183570.677
2128,-3380040.561
2129,-3328120.662
2130,-3017477.599
2131,-1291891.382
2132,-741315.915
2133,-0.000
2134,-0.000
2135,-0.000
2136,-0.000
2137,-0.000
2138,-0.000
2139,-0.000
2140,-0.000
2141,-0.000
2142,-0.000
2143,-0.000
2144,-0.000
2145,-1475068.295
2146,-1783926.271
2147,-2030995.934
2148,-2160137.484
2149,-2253361.062
2150,-2482684.572
2151,-2594280.111
2152,-2571393.410
2153,-2573378.514
2154,-2360307.811
2155,-175736.270
2156,-79408.726
2157,-35699.131
2158,-16882.550
2159,-3047.608
2160,-0.000
2161,-0.000
2162,-0.000
2163,-0.000
2164,-0.000
2165,-0.000
2166,-0.000
2167,-0.000
2168,-0.000
2169,-0.000
2170,-0.000
2171,-365584.227
2172,-639921.376
2173,-500352.800
2174,-426903.336
2175,-357847.954
2176,-355363.506
2177,-235729.590
2178,-9209.488
2179,-0.000
2180,-0.000
2181,-0.000
2182,-0.000
2183,-0.000
2184,-0.000
2185,-0.000
2186,-0.000
2187,-0.000
2188,-0.000
2189,-0.000
2190,-0.000
2191,-0.000
2192,-0.000
2193,-0.000
2194,-0.000
2195,-178728.017
2196,-396583.065
2197,-655424.385
2198,-559518.418
2199,-524976.926
2200,-508125.788
2201,-403309.826
2202,-323985.601
2203,-41839.516
2204,-0.000
2205,-0.000
2206,-0.000
2207,-0.000
2208,-0.000
2209,-0.000
2210,-0.000
2211,-0.000
2212,-0.000
2213,-0.000
2214,-0.000
2215,-0.000
2216,-0.000
2217,-0.000
2218,-421536.555
2219,-923455.219
2220,-1259403.781
2221,-1396059.122
2222,-1598049.947
2223,-1827546.912
2224,-1957371.508
2225,-1993690.452
2226,-1829236.766
2227,-686181.042
2228,-230067.501
2229,-0.000
2230,-0.000
2231,-0.000
2232,-0.000
2233,-0.000
2234,-0.000
2235,-0.000
2236,-0.000
2237,-0.000
2238,-0.000
2239,-0.000
2240,-0.000
2241,-510799.946
2242,-1063803.265
2243,-1382676.060
2244,-1507624.666
2245,-1549285.525
2246,-1743691.493
2247,-1934486.684
2248,-2062607.216
2249,-2173314.356
2250,-2056683.568
2251,-780531.489
2252,-268078.823
2253,-0.000
2254,-0.000
2255,-0.000
2256,-0.000
2257,-0.000
2258,-0.000
2259,-0.000
2260,-0.000
2261,-0.000
2262,-0.000
2263,-0.000
2264,-0.000
2265,-1038136.153
2266,-1702322.871
2267,-1956547.440
2268,-2058093.933
2269,-2021866.231
2270,-2353692.672
2271,-2623409.475
2272,-2739529.487
2273,-2753206.457
2274,-2589436.548
2275,-1023759.977
2276,-475258.543
2277,-0.000
2278,-0.000
2279,-0.000
2280,-0.000
2281,-0.000
2282,-0.000
2283,-0.000
2284,-0.000
2285,-0.000
2286,-0.000
2287,-0.000
2288,-114117.460
2289,-1587264.871
2290,-2006567.355
2291,-2502693.809
2292,-2664642.230
2293,-2445083.888
2294,-2794108.173
2295,-2977796.038
2296,-3038450.564
2297,-2966781.968
2298,-2692734.138
2299,-1070958.940
2300,-574750.820
2301,-0.000
2302,-0.000
2303,-0.000
2304,-0.000
2305,-0.000
2306,-0.000
2307,-0.000
2308,-0.000
2309,-0.000
2310,-0.000
2311,-0.000
2312,-0.000
2313,-831789.360
2314,-1457717.173
2315,-1820943.144
2316,-1926997.792
2317,-1891621.711
2318,-2007482.607
2319,-2163336.037
2320,-2168992.114
2321,-2064096.262
2322,-1848759.933
2323,-13281.514
2324,-0.000
2325,-0.000
2326,-0.000
2327,-0.000
2328,-0.000
2329,-0.000
2330,-0.000
2331,-0.000
2332,-0.000
2333,-0.000
2334,-0.000
2335,-0.000
2336,-0.000
2337,-0.000
2338,-599098.011
2339,-910486.009
2340,-931125.520
2341,-926432.207
2342,-1068601.566
2343,-1189499.058
2344,-1253270.440
2345,-1211691.486
2346,-1045361.975
2347,-352994.490
2348,-0.000
2349,-0.000
2350,-0.000
2351,-0.000
2352,-0.000
2353,-0.000
2354,-0.000
2355,-0.000
2356,-0.000
2357,-0.000
2358,-0.000
2359,-0.000
2360,-419623.479
2361,-1636546.787
2362,-2204655.594
2363,-2573505.971
2364,-2537397.396
2365,-2367744.336
2366,-2718273.712
2367,-2946759.113
2368,-3046855.254
2369,-3049835.977
2370,-2876057.172
2371,-1160341.076
2372,-589954.871
2373,-0.000
2374,-0.000
2375,-0.000
2376,-0.000
2377,-0.000
2378,-0.000
2379,-0.000
2380,-0.000
2381,-0.000
2382,-0.000
2383,-17932.596
2384,-500111.941
2385,-1843543.682
2386,-2251844.262
2387,-2699238.288
2388,-2891591.123
2389,-2692176.816
2390,-3069163.845
2391,-3254628.761
2392,-3321413.378
2393,-3312914.610
2394,-3134569.476
2395,-1257195.872
2396,-679827.511
2397,-0.000
2398,-0.000
2399,-0.000
2400,-0.000
2401,-0.000
2402,-0.000
2403,-0.000
2404,-0.000
2405,-0.000
2406,-0.000
2407,-521094.034
2408,-755036.400
2409,-2341749.664
2410,-2612757.525
2411,-2962751.504
2412,-3128606.065
2413,-2915033.400
2414,-3336558.204
2415,-3559048.425
2416,-3572428.739
2417,-3623865.593
2418,-3501028.461
2419,-1725273.545
2420,-915520.929
2421,-0.000
2422,-0.000
2423,-0.000
2424,-0.000
2425,-0.000
2426,-0.000
2427,-0.000
2428,-0.000
2429,-0.000
2430,-0.000
2431,-667818.986
2432,-835578.615
2433,-2653483.721
2434,-2969110.485
2435,-3193679.393
2436,-3218395.454
2437,-2931044.061
2438,-3454576.436
2439,-3639488.973
2440,-3711410.527
2441,-3757048.214
2442,-3766830.682
2443,-1834757.012
2444,-1062671.530
2445,-0.000
2446,-0.000
2447,-0.000
2448,-59177.260
2449,-679.449
2450,-0.000
2451,-0.000
2452,-0.000
2453,-0.000
2454,-0.000
2455,-1541053.049
2456,-1041219.721
2457,-2954804.093
2458,-3204952.046
2459,-3367360.333
2460,-3277661.366
2461,-2980870.458
2462,-3423166.006
2463,-3597679.974
2464,-3652290.709
2465,-3615769.417
2466,-3570282.453
2467,-1796645.313
2468,-1069153.930
2469,-0.000
2470,-0.000
2471,-82119.052
2472,-147913.667
2473,-81103.470
2474,-28330.297
2475,-0.000
2476,-0.000
2477,-0.000
2478,-0.000
2479,-0.000
2480,-0.000
2481,-1709631.213
2482,-1656491.119
2483,-1896354.921
2484,-1984494.021
2485,-1994318.282
2486,-2218872.388
2487,-2448947.513
2488,-2586581.610
2489,-2602557.011
2490,-2473413.127
2491,-484371.962
2492,-226647.020
2493,-165117.081
2494,-132608.123
2495,-102968.657
2496,-79002.459
2497,-0.000
2498,-0.000
2499,-0.000
2500,-0.000
2501,-0.000
2502,-0.000
2503,-0.000
2504,-37015.384
2505,-555661.599
2506,-817260.360
2507,-969113.257
2508,-1012272.008
2509,-996164.229
2510,-1107518.563
2511,-1242247.275
2512,-1347372.014
2513,-1349373.705
2514,-1255223.355
2515,-683486.878
2516,-23062.591
2517,-0.000
2518,-0.000
2519,-0.000
2520,-0.000
2521,-0.000
2522,-0.000
2523,-0.000
2524,-0.000
2525,-0.000
2526,-0.000
2527,-543677.285
2528,-568077.822
2529,-1756578.092
2530,-2045718.554
2531,-2364093.420
2532,-2487609.074
2533,-2522226.781
2534,-2876371.262
2535,-2934251.559
2536,-2777224.847
2537,-2395691.358
2538,-1949956.585
2539,-877405.827
2540,-637223.748
2541,-0.000
2542,-0.000
2543,-0.000
2544,-0.000
2545,-0.000
2546,-0.000
2547,-0.000
2548,-0.000
2549,-0.000
2550,-0.000
2551,-229528.722
2552,-189741.836
2553,-1059540.412
2554,-1331944.586
2555,-1651074.650
2556,-1713674.989
2557,-1798828.527
2558,-1943437.545
2559,-2168658.757
2560,-2370088.044
2561,-2208792.185
2562,-2049228.059
2563,-1035888.537
2564,-559494.211
2565,-0.000
2566,-0.000
2567,-0.000
2568,-0.000
2569,-0.000
2570,-0.000
2571,-0.000
2572,-0.000
2573,-0.000
2574,-0.000
2575,-310982.709
2576,-512519.538
2577,-1668347.897
2578,-1893056.292
2579,-2034002.588
2580,-2058502.409
2581,-2103374.010
2582,-2244004.213
2583,-2366645.737
2584,-2529093.634
2585,-2293006.887
2586,-1881992.252
2587,-866151.294
2588,-574331.322
2589,-0.000
2590,-0.000
2591,-0.000
2592,-0.000
2593,-0.000
2594,-0.000
2595,-0.000
2596,-0.000
2597,-0.000
2598,-0.000
2599,-0.000
2600,-69019.096
2601,-1071973.523
2602,-1423872.659
2603,-1616087.498
2604,-1663557.540
2605,-1739687.458
