Hour,CoolingLoad_W
375,-1064621.407
376,-450684.752
377,-275866.031
378,-215689.721
379,-23976.008
380,-0.000
381,-0.000
382,-0.000
383,-0.000
384,-0.000
385,-0.000
386,-0.000
387,-0.000
388,-0.000
389,-0.000
390,-0.000
391,-0.000
392,-0.000
393,-0.000
394,-0.000
395,-448007.118
396,-874539.321
397,-1123118.987
398,-1315752.271
399,-1507587.131
400,-1585290.702
401,-1536449.676
402,-898246.785
403,-103953.860
404,-1833.492
405,-0.000
406,-0.000
407,-0.000
408,-0.000
409,-0.000
410,-0.000
411,-0.000
412,-0.000
413,-0.000
414,-0.000
415,-0.000
416,-0.000
417,-0.000
418,-0.000
419,-357581.430
420,-765511.980
421,-969719.891
422,-1179568.820
423,-1413651.074
424,-1424754.005
425,-1482079.140
426,-915040.974
427,-145591.483
428,-56382.342
429,-0.000
430,-0.000
431,-0.000
432,-0.000
433,-0.000
434,-0.000
435,-0.000
436,-0.000
437,-0.000
438,-0.000
439,-0.000
440,-0.000
441,-0.000
442,-314693.590
443,-639954.148
444,-964416.680
445,-1166968.564
446,-1479166.955
447,-1688327.269
448,-1955663.624
449,-1860801.469
450,-1339561.812
451,-414376.791
452,-302246.584
453,-0.000
454,-0.000
455,-0.000
456,-0.000
457,-0.000
458,-0.000
459,-0.000
460,-0.000
461,-0.000
462,-0.000
463,-0.000
464,-0.000
465,-0.000
466,-205015.320
467,-866861.243
468,-1250362.030
469,-1398126.731
470,-1360113.130
471,-1303064.900
472,-1292090.422
473,-1144392.530
474,-684742.753
475,-0.000
476,-0.000
477,-0.000
478,-0.000
479,-0.000
480,-0.000
481,-0.000
482,-0.000
483,-0.000
484,-0.000
485,-0.000
486,-0.000
487,-0.000
488,-0.000
489,-0.000
490,-0.000
491,-0.000
492,-0.000
493,-0.000
494,-176477.177
495,-567835.896
496,-781059.470
497,-780950.248
498,-416148.848
499,-0.000
500,-0.000
501,-0.000
502,-0.000
503,-0.000
504,-0.000
505,-0.000
506,-0.000
507,-0.000
508,-0.000
509,-0.000
510,-0.000
511,-0.000
512,-0.000
513,-0.000
514,-0.000
515,-484867.341
516,-833941.182
517,-1027573.171
518,-1232742.012
519,-1413216.403
520,-1515297.826
521,-1532889.829
522,-1080288.238
523,-103784.582
524,-0.000
525,-0.000
526,-0.000
527,-0.000
528,-0.000
529,-0.000
530,-0.000
531,-0.000
532,-0.000
533,-0.000
534,-0.000
535,-0.000
536,-0.000
537,-0.000
538,-0.000
539,-514859.238
540,-970690.198
541,-1124301.399
542,-1352251.173
543,-1571436.065
544,-1652778.250
545,-1643777.025
546,-1168266.100
547,-137240.524
548,-3698.295
549,-0.000
550,-0.000
551,-0.000
552,-0.000
553,-0.000
554,-0.000
555,-0.000
556,-0.000
557,-0.000
558,-0.000
559,-0.000
560,-0.000
561,-0.000
562,-43125.415
563,-765587.720
564,-1118946.436
565,-1265661.199
566,-1493578.879
567,-1671889.961
568,-1757299.272
569,-1765548.901
570,-1344595.833
571,-219602.607
572,-46538.374
573,-0.000
574,-0.000
575,-0.000
576,-0.000
577,-0.000
578,-0.000
579,-0.000
580,-0.000
581,-0.000
582,-0.000
583,-0.000
584,-0.000
585,-0.000
586,-61335.930
587,-870898.717
588,-1235114.035
589,-1356287.423
590,-1579393.640
591,-1822750.965
592,-1894739.051
593,-1919828.927
594,-1523861.357
595,-337572.682
596,-194095.025
597,-0.000
598,-0.000
599,-0.000
600,-0.000
601,-0.000
602,-0.000
603,-0.000
604,-0.000
605,-0.000
606,-0.000
607,-0.000
608,-0.000
609,-52867.375
610,-471147.895
611,-874954.822
612,-1098150.321
613,-1117852.453
614,-1364565.493
615,-1601251.204
616,-1690399.613
617,-1624051.131
618,-1258466.442
619,-230279.672
620,-88995.889
621,-0.000
622,-0.000
623,-0.000
624,-0.000
625,-0.000
626,-0.000
627,-0.000
628,-0.000
629,-0.000
630,-0.000
631,-0.000
632,-0.000
633,-0.000
634,-0.000
635,-423930.159
636,-832446.914
637,-944435.529
638,-1166328.121
639,-1353165.740
640,-1430560.498
641,-1448649.783
642,-1029426.093
643,-0.000
644,-0.000
645,-0.000
646,-0.000
647,-0.000
648,-0.000
649,-0.000
650,-0.000
651,-0.000
652,-0.000
653,-0.000
654,-0.000
655,-0.000
656,-0.000
657,-0.000
658,-0.000
659,-0.000
660,-0.000
661,-374451.342
662,-618693.547
663,-836003.206
664,-772337.938
665,-822647.570
666,-508553.881
667,-0.000
668,-0.000
669,-0.000
670,-0.000
671,-0.000
672,-0.000
673,-0.000
674,-0.000
675,-0.000
676,-0.000
677,-0.000
678,-0.000
679,-0.000
680,-0.000
681,-0.000
682,-211028.539
683,-787809.075
684,-1154181.787
685,-1319266.954
686,-1656270.385
687,-1887634.367
688,-1896666.598
689,-1952324.979
690,-1519546.112
691,-357308.524
692,-192096.613
693,-0.000
694,-0.000
695,-0.000
696,-0.000
697,-0.000
698,-0.000
699,-0.000
700,-0.000
701,-0.000
702,-0.000
703,-0.000
704,-0.000
705,-0.000
706,-518750.657
707,-1365605.168
708,-1618587.713
709,-1709901.534
710,-1979195.315
711,-2038397.255
712,-2027911.929
713,-1902238.586
714,-1641569.215
715,-532508.040
716,-407361.461
717,-0.000
718,-0.000
719,-0.000
720,-0.000
721,-0.000
722,-0.000
723,-0.000
724,-0.000
725,-0.000
726,-0.000
727,-0.000
728,-0.000
729,-443436.597
730,-852463.967
731,-1267089.363
732,-1622443.372
733,-1794797.345
734,-2248038.297
735,-2370541.233
736,-2292948.289
737,-2220473.726
738,-1699688.530
739,-455546.175
740,-313997.309
741,-0.000
742,-0.000
743,-0.000
744,-0.000
745,-0.000
746,-0.000
747,-0.000
748,-0.000
749,-0.000
750,-0.000
751,-0.000
752,-0.000
753,-0.000
754,-151156.104
755,-398065.799
756,-480736.238
757,-558782.612
758,-608573.796
759,-764413.094
760,-675647.772
761,-684744.040
762,-682344.072
763,-92890.441
764,-2912.531
765,-0.000
766,-0.000
767,-0.000
768,-0.000
769,-0.000
770,-0.000
771,-0.000
772,-0.000
773,-0.000
774,-0.000
775,-0.000
776,-0.000
777,-0.000
778,-73712.422
779,-451809.346
780,-812841.724
781,-1062624.094
782,-1442980.572
783,-1687639.958
784,-1542192.146
785,-1510646.301
786,-1331731.077
787,-451541.192
788,-305396.471
789,-0.000
790,-0.000
791,-0.000
792,-0.000
793,-0.000
794,-0.000
795,-0.000
796,-0.000
797,-0.000
798,-0.000
799,-0.000
800,-0.000
801,-0.000
802,-541916.237
803,-957410.909
804,-1150295.645
805,-1111197.615
806,-1231721.689
807,-1308908.576
808,-1237180.988
809,-1167752.666
810,-1123918.679
811,-0.000
812,-0.000
813,-0.000
814,-0.000
815,-0.000
816,-0.000
817,-0.000
818,-0.000
819,-0.000
820,-0.000
821,-0.000
822,-0.000
823,-0.000
824,-0.000
825,-0.000
826,-0.000
827,-307609.745
828,-660260.604
829,-857192.286
830,-989892.347
831,-1006376.370
832,-827164.228
833,-843829.909
834,-558806.528
835,-55160.599
836,-0.000
837,-0.000
838,-0.000
839,-0.000
840,-0.000
841,-0.000
842,-0.000
843,-0.000
844,-0.000
845,-0.000
846,-0.000
847,-135990.971
848,-195298.110
849,-752231.820
850,-928514.838
851,-1131293.235
852,-1325436.115
853,-1545285.252
854,-1810392.496
855,-1926385.903
856,-1822872.582
857,-1878484.954
858,-1636557.233
859,-578117.338
860,-491733.126
861,-0.000
862,-0.000
863,-0.000
864,-0.000
865,-0.000
866,-0.000
867,-0.000
868,-0.000
869,-0.000
870,-0.000
871,-285774.994
872,-308937.563
873,-1074618.014
874,-1309284.510
875,-1698681.234
876,-1912875.450
877,-2035418.183
878,-2371082.193
879,-2471925.396
880,-2349626.750
881,-2235025.800
882,-2038438.135
883,-722990.034
884,-553119.518
885,-0.000
886,-0.000
887,-0.000
888,-0.000
889,-0.000
890,-0.000
891,-0.000
892,-0.000
893,-0.000
894,-0.000
895,-426374.860
896,-399072.146
897,-1227211.022
898,-1468012.294
899,-1892471.963
900,-2177479.779
901,-2156674.502
902,-2394027.635
903,-2432999.544
904,-2606662.667
905,-2572720.952
906,-1986868.801
907,-723197.743
908,-570424.837
909,-0.000
910,-0.000
911,-0.000
912,-0.000
913,-0.000
914,-0.000
915,-0.000
916,-0.000
917,-0.000
918,-0.000
919,-699979.015
920,-384696.977
921,-1219238.990
922,-1445917.202
923,-1743833.395
924,-1985063.035
925,-2172272.818
926,-2525685.025
927,-2560859.172
928,-2618224.816
929,-2533678.842
930,-1949961.772
931,-708065.799
932,-566021.611
933,-0.000
934,-0.000
935,-0.000
936,-0.000
937,-0.000
938,-0.000
939,-0.000
940,-0.000
941,-0.000
942,-0.000
943,-349413.562
944,-308159.790
945,-967862.909
946,-1080839.273
947,-1158209.112
948,-1155536.146
949,-1155819.747
950,-1210759.068
951,-1023759.416
952,-1128374.846
953,-998564.853
954,-801201.474
955,-254256.607
956,-161438.526
957,-0.000
958,-0.000
959,-0.000
960,-0.000
961,-0.000
962,-0.000
963,-0.000
964,-0.000
965,-0.000
966,-0.000
967,-0.000
968,-0.000
969,-0.000
970,-0.000
971,-0.000
972,-0.000
973,-218255.836
974,-292403.944
975,-298605.766
976,-317757.629
977,-320258.368
978,-267688.170
979,-0.000
980,-0.000
981,-0.000
982,-0.000
983,-0.000
984,-0.000
985,-0.000
986,-0.000
987,-0.000
988,-0.000
989,-0.000
990,-0.000
991,-0.000
992,-0.000
993,-0.000
994,-0.000
995,-0.000
996,-0.000
997,-0.000
998,-0.000
999,-0.000
1000,-0.000
1001,-0.000
1002,-0.000
1003,-0.000
1004,-0.000
1005,-0.000
1006,-0.000
1007,-0.000
1008,-0.000
1009,-0.000
1010,-0.000
1011,-0.000
1012,-0.000
1013,-0.000
1014,-0.000
1015,-0.000
1016,-0.000
1017,-0.000
1018,-0.000
1019,-385755.091
1020,-779539.579
1021,-853977.870
1022,-1142178.483
1023,-1446944.842
1024,-1693200.895
1025,-1541812.320
1026,-1328255.944
1027,-415979.896
1028,-284237.274
1029,-0.000
1030,-0.000
1031,-0.000
1032,-0.000
1033,-0.000
1034,-0.000
1035,-0.000
1036,-0.000
1037,-0.000
1038,-0.000
1039,-0.000
1040,-0.000
1041,-286175.065
1042,-874148.222
1043,-1253514.388
1044,-1521185.702
1045,-1585534.088
1046,-1866232.530
1047,-1892436.947
1048,-1827664.844
1049,-1701680.319
1050,-1533074.230
1051,-553879.551
1052,-406279.810
1053,-0.000
1054,-0.000
1055,-0.000
1056,-0.000
1057,-0.000
1058,-0.000
1059,-0.000
1060,-0.000
1061,-0.000
1062,-0.000
1063,-0.000
1064,-0.000
1065,-549463.091
1066,-1052418.588
1067,-1335799.815
1068,-1506292.493
1069,-1420542.326
1070,-1656038.427
1071,-2041686.311
1072,-1863556.119
1073,-1838282.720
1074,-1770770.335
1075,-597905.229
1076,-410224.283
1077,-0.000
1078,-0.000
1079,-0.000
1080,-0.000
1081,-0.000
1082,-0.000
1083,-0.000
1084,-0.000
1085,-0.000
1086,-0.000
1087,-0.000
1088,-147329.124
1089,-754532.420
1090,-893611.518
1091,-1047653.473
1092,-1187893.160
1093,-1437725.918
1094,-1509327.557
1095,-1568309.391
1096,-1432964.612
1097,-1317842.592
1098,-1355485.914
1099,-537956.913
1100,-424692.837
1101,-0.000
1102,-0.000
1103,-0.000
1104,-0.000
1105,-0.000
1106,-0.000
1107,-0.000
1108,-0.000
1109,-0.000
1110,-0.000
1111,-0.000
1112,-152554.355
1113,-906364.655
1114,-1143954.311
1115,-1350104.100
1116,-1421785.798
1117,-1410429.365
1118,-1761848.395
1119,-2125962.278
1120,-2115259.587
1121,-1936273.867
1122,-1697575.337
1123,-535475.051
1124,-336037.561
1125,-0.000
1126,-0.000
1127,-0.000
1128,-0.000
1129,-0.000
1130,-0.000
1131,-0.000
1132,-0.000
1133,-0.000
1134,-0.000
1135,-0.000
1136,-0.000
1137,-0.000
1138,-0.000
1139,-0.000
1140,-19705.840
1141,-126735.451
1142,-213382.331
1143,-247985.746
1144,-222621.598
1145,-196196.796
1146,-161779.116
1147,-0.000
1148,-0.000
1149,-0.000
1150,-0.000
1151,-0.000
1152,-0.000
1153,-0.000
1154,-0.000
1155,-0.000
1156,-0.000
1157,-0.000
1158,-0.000
1159,-0.000
1160,-0.000
1161,-0.000
1162,-0.000
1163,-0.000
1164,-0.000
1165,-0.000
1166,-0.000
1167,-0.000
1168,-0.000
1169,-0.000
1170,-0.000
1171,-0.000
1172,-0.000
1173,-0.000
1174,-0.000
1175,-0.000
1176,-0.000
1177,-0.000
1178,-0.000
1179,-0.000
1180,-0.000
1181,-0.000
1182,-0.000
1183,-0.000
1184,-0.000
1185,-0.000
1186,-25596.085
1187,-418787.375
1188,-606735.463
1189,-722958.311
1190,-908622.176
1191,-950411.104
1192,-976500.866
1193,-1044777.505
1194,-963095.192
1195,-359154.620
1196,-281575.589
1197,-0.000
1198,-0.000
1199,-0.000
1200,-0.000
1201,-0.000
1202,-0.000
1203,-0.000
1204,-0.000
1205,-0.000
1206,-0.000
1207,-0.000
1208,-0.000
1209,-836973.415
1210,-1012377.389
1211,-1308208.207
1212,-1602104.664
1213,-1660678.123
1214,-2129139.079
1215,-2171882.661
1216,-2158057.708
1217,-2019349.451
1218,-1923259.626
1219,-701818.873
1220,-575186.561
1221,-0.000
1222,-0.000
1223,-0.000
1224,-0.000
1225,-0.000
1226,-0.000
1227,-0.000
1228,-0.000
1229,-0.000
1230,-0.000
1231,-499083.367
1232,-454781.882
1233,-1335687.518
1234,-1482046.262
1235,-1511119.565
1236,-1593837.990
1237,-1439856.694
1238,-1569721.899
1239,-1558459.830
1240,-1549008.508
1241,-1368101.458
1242,-1026008.188
1243,-254005.720
1244,-33430.868
1245,-0.000
1246,-0.000
1247,-0.000
1248,-0.000
1249,-0.000
1250,-0.000
1251,-0.000
1252,-0.000
1253,-0.000
1254,-0.000
1255,-0.000
1256,-0.000
1257,-0.000
1258,-0.000
1259,-527835.334
1260,-934448.189
1261,-1079045.650
1262,-1251076.047
1263,-1436555.477
1264,-1429761.544
1265,-1320633.954
1266,-1038082.410
1267,-255300.255
1268,-122538.264
1269,-0.000
1270,-0.000
1271,-0.000
1272,-0.000
1273,-0.000
1274,-0.000
1275,-0.000
1276,-0.000
1277,-0.000
1278,-0.000
1279,-0.000
1280,-0.000
1281,-0.000
1282,-0.000
1283,-0.000
1284,-19246.347
1285,-122943.351
1286,-0.000
1287,-0.000
1288,-0.000
1289,-0.000
1290,-0.000
